sample_index,image_id,wf_minus_mean_margin_norm,wf_minus_mean_target_drop_raw,wf_minus_mean_target_drop_norm,wf_minus_mean_bbox_precision,wf_minus_max_0_1_margin_norm,wf_minus_max_0_1_target_drop_raw,wf_minus_max_0_1_target_drop_norm,wf_minus_max_0_1_bbox_precision
19703,502982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19704,307967,-0.08375334739685059,-0.06464588642120361,-0.06574630737304688,-0.25,0.0,0.0,0.0,0.0
19705,358345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19706,438861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19707,133620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19708,368280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19709,293733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19710,195889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19711,422833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19712,335844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19713,14990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19714,303499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19715,269358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19716,275542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19717,427561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19718,453317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19719,532747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19720,119709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19721,287828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19722,197609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19723,491793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19724,519631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19725,277614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19726,140294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19727,115866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19728,501439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19729,579760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19730,468603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19731,572604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19732,281976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19733,523957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19734,363431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19735,565239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19736,568132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19737,173004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19738,396851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19739,512869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19740,453216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19741,576576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19742,68381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19743,141509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19744,19221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19745,136633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19746,391321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19747,440094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19748,121783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19749,392382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19750,430047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19751,61722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19752,214698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19753,389255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19754,243600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19755,548962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19756,489313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19757,327177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19758,436605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19759,353968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19760,92602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19761,135708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19762,280858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19763,531594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19764,316503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19765,213008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19766,294035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19767,14041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19768,552302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19769,243891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19770,165862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19771,252968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19772,490105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19773,293909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19774,240681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19775,579918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19776,490381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19777,184359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19778,97626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19779,154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19780,452179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19781,77997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19782,65358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19783,22793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19784,246746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19785,12464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19786,258793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19787,573072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19788,467457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19789,374966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19790,295574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19791,105538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19792,158924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19793,172094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19794,97748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19795,187822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19796,15155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19797,188818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19798,46924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19799,104893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19800,47570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19801,8629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19802,244181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19803,121087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19804,409346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19805,463134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19806,441518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19807,564868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19808,461655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19809,524002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19810,96804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19811,74092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19812,326317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19813,94577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19814,227958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19815,70815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19816,581081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19817,316161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19818,551581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19819,92416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19820,213649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19821,196843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19822,576463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19823,362240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19824,378894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19825,398722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19826,517973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19827,534178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19828,27620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19829,117530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19830,297074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19831,318388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19832,103710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19833,203865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19834,19109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19835,25990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19836,161227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19837,403758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19838,378825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19839,347790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19840,104751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19841,303006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19842,292648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19843,385042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19844,234592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19845,211756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19846,116819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19847,489304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19848,451944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19849,169562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19850,185686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19851,529838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19852,505953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19853,473433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19854,209322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19855,84463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19856,324616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19857,304827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19858,500965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19859,224247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19860,448897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19861,65520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19862,70426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19863,474741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19864,537611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19865,352978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19866,496980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19867,23406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19868,372113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19869,7873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19870,223256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19871,306453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19872,74120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19873,531499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19874,346865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19875,146190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19876,288874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19877,340179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19878,273657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19879,452461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19880,99416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19881,322056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19882,489743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19883,84241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19884,499597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19885,135411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19886,450674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19887,519471,0.33472491800785065,0.16907356679439545,0.17131896317005157,0.0,0.0,0.0,0.0,0.0
19888,326174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19889,436511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19890,97946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19891,321014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19892,524450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19893,555271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19894,402410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19895,245996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19896,208808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19897,80213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19898,479948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19899,93314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19900,104424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19901,409667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19902,462576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19903,45516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19904,192095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19905,517619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19906,372203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19907,316397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19908,172513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19909,70932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19910,276585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19911,550714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19912,400117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19913,295564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19914,223198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19915,271206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19916,111036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19917,155355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19918,565353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19919,571584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19920,341910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19921,27717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19922,48728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19923,313359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19924,33626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19925,194532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19926,204994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19927,167610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19928,226220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19929,142815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19930,40036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19931,74096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19932,292997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19933,423715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19934,93604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19935,419363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19936,363908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19937,142129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19938,350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19939,388974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19940,484145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19941,214255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19942,543118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19943,187001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19944,476258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19945,491867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19946,44934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19947,98927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19948,164115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19949,415016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19950,508730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19951,430677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19952,261535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19953,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19954,549448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19955,504125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19956,413616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19957,279692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19958,351530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19959,10698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19960,340278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19961,508801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19962,313924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19963,102517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19964,184746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19965,63939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19966,400367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19967,196841,0.07435581460595131,0.08985641598701477,0.09138594940304756,1.0,0.0,0.0,0.0,0.0
19968,566529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19969,319655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19970,497568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19971,166896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19972,376667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19973,268987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19974,244496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19975,449490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19976,25521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19977,426175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19978,222455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19979,396209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19980,447558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19981,316320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19982,83283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19983,462330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19984,270603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19985,57353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19986,488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19987,122281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19988,399349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19989,404678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19990,514550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19991,480140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19992,273190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19993,23051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19994,455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19995,576084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19996,91885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19997,522779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19998,505733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19999,148911,0.9507995459716767,0.06940165115520358,0.0705830070655793,-1.0,0.9507995459716767,0.06940165115520358,0.0705830070655793,-1.0
20000,234341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20001,131335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20002,572233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20003,449903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20004,536653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20005,463534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20006,78696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20007,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20008,99317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20009,95251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20010,103027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20011,280464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20012,75006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20013,172940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20014,376900,0.09484535455703735,0.10634949803352356,0.10815978050231934,-0.25,0.0,0.0,0.0,0.0
20015,237864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20016,56983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20017,80172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20018,50403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20019,461245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20020,86988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20021,259099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20022,487774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20023,517777,0.5976840257644653,0.17308330535888672,0.1755737066268921,0.0,0.0,0.0,0.0,0.0
20024,289899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20025,51054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20026,338428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20027,63602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20028,418440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20029,193547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20030,370116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20031,322429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20032,9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20033,48668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20034,131841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20035,219492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20036,107084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20037,457580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20038,194184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20039,284286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20040,338146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20041,95770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20042,348469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20043,494870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20044,408773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20045,203257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20046,535452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20047,163543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20048,205573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20049,105249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20050,391915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20051,343543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20052,279331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20053,506151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20054,496198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20055,527887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20056,227370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20057,387431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20058,203661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20059,390704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20060,546964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20061,225574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20062,151231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20063,431746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
