table,keys,field,existing,recomputed,abs_diff,match,difference_class
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,screen_pass_rate,0.6402122130792551,0.6402122130792551,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,screen_pass_ci_low,0.6344737981810308,0.6344737981810308,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,screen_pass_ci_high,0.6458784466580049,0.6458784466580049,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,failure_rate,0.7388479861411866,0.7388479861411866,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,failure_ci_low,0.7335787498195467,0.7335787498195467,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,failure_ci_high,0.7440811318030893,0.7440811318030893,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,joint_failure_rate,0.4112891583658149,0.4112891583658149,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,joint_failure_ci_low,0.4055146528078533,0.4055146528078533,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,joint_failure_ci_high,0.4170275732640393,0.4170275732640393,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,failure_given_screen_pass,0.6424262923501889,0.6424262923501889,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,conditional_ci_low,0.6355128412154198,0.6355128412154198,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,conditional_ci_high,0.6493786848832696,0.6493786848832696,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,n_images,27708,27708,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,screen_pass_count,17847,17847,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,failure_count,20479,20479,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,joint_failure_count,11561,11561,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,screen_pass_rate,0.6441100043308792,0.6441100043308792,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,screen_pass_ci_low,0.6385159520716038,0.6385159520716038,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,screen_pass_ci_high,0.6496318752706799,0.6496318752706799,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,failure_rate,0.7391006207593475,0.7391006207593475,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,failure_ci_low,0.7339396564169193,0.7339396564169193,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,failure_ci_high,0.744297675761513,0.744297675761513,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,joint_failure_rate,0.4172441172224628,0.41724411722246285,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,joint_failure_ci_low,0.411433521004764,0.411433521004764,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,joint_failure_ci_high,0.4230908040998989,0.42309080409989896,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,failure_given_screen_pass,0.6477839412786462,0.6477839412786462,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,conditional_ci_low,0.6407022040002003,0.6407022040002003,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,conditional_ci_high,0.6547003318371203,0.6547003318371203,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=cci,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,n_images,27708,27708,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,screen_pass_count,17868,17868,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,failure_count,20435,20435,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,joint_failure_count,11546,11546,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,screen_pass_rate,0.6448679081853617,0.6448679081853617,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,screen_pass_ci_low,0.6392377652663491,0.6392377652663491,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,screen_pass_ci_high,0.6505341417641114,0.6505341417641114,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,failure_rate,0.7375126317309081,0.7375126317309081,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,failure_ci_low,0.7323516673884799,0.7323516673884799,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,failure_ci_high,0.742781868052548,0.742781868052548,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,joint_failure_rate,0.4167027573264039,0.41670275732640394,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,joint_failure_ci_low,0.4109643424281796,0.4109643424281796,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,joint_failure_ci_high,0.4225855348635773,0.4225855348635773,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,failure_given_screen_pass,0.6461831206626372,0.6461831206626372,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,conditional_ci_low,0.6391256181967403,0.6391256181967403,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,conditional_ci_high,0.6530887626141709,0.6530887626141709,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b32;method=wf,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,n_images,1943,1943,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,screen_pass_count,1209,1209,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,failure_count,1131,1131,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,joint_failure_count,511,511,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,screen_pass_rate,0.6222336592897582,0.6222336592897582,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,screen_pass_ci_low,0.6006176016469377,0.6006176016469377,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,screen_pass_ci_high,0.6433350488934637,0.6433350488934637,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,failure_rate,0.582089552238806,0.582089552238806,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,failure_ci_low,0.5599588265568708,0.5599588265568708,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,failure_ci_high,0.6031909418425115,0.6031909418425115,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,joint_failure_rate,0.2629953679876479,0.26299536798764794,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,joint_failure_ci_low,0.2434379825012866,0.24343798250128668,8.326672684688674e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,joint_failure_ci_high,0.2825527534740092,0.28255275347400927,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,failure_given_screen_pass,0.4226633581472291,0.4226633581472291,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,conditional_ci_low,0.3945403761654699,0.39454037616546994,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,conditional_ci_high,0.4505414645964652,0.45054146459646527,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=cci,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,n_images,1943,1943,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,screen_pass_count,1210,1210,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,failure_count,1120,1120,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,joint_failure_count,503,503,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,screen_pass_rate,0.6227483273288729,0.6227483273288729,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,screen_pass_ci_low,0.6011322696860525,0.6011322696860525,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,screen_pass_ci_high,0.6443643849716932,0.6443643849716932,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,failure_rate,0.5764282038085435,0.5764282038085435,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,failure_ci_low,0.5542974781266083,0.5542974781266083,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,failure_ci_high,0.5985589294904786,0.5985589294904786,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,joint_failure_rate,0.2588780236747298,0.2588780236747298,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,joint_failure_ci_low,0.2393206381883685,0.2393206381883685,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,joint_failure_ci_high,0.2784354091610911,0.2784354091610911,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,failure_given_screen_pass,0.4157024793388429,0.41570247933884297,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,conditional_ci_low,0.3879716570390064,0.3879716570390064,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,conditional_ci_high,0.4439766713531684,0.4439766713531684,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b16;method=wf,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,n_images,1943,1943,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,screen_pass_count,1227,1227,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,failure_count,1087,1087,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,joint_failure_count,505,505,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,screen_pass_rate,0.631497683993824,0.631497683993824,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,screen_pass_ci_low,0.6098816263510036,0.6098816263510036,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,screen_pass_ci_high,0.6531137416366444,0.6531137416366444,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,failure_rate,0.5594441585177561,0.5594441585177561,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,failure_ci_low,0.5373134328358209,0.5373134328358209,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,failure_ci_high,0.5815748841996912,0.5815748841996912,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,joint_failure_rate,0.2599073597529593,0.25990735975295937,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,joint_failure_ci_low,0.240349974266598,0.24034997426659804,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,joint_failure_ci_high,0.2794776119402983,0.2794776119402983,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,failure_given_screen_pass,0.4115729421352893,0.41157294213528933,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,conditional_ci_low,0.3840387410616547,0.3840387410616547,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,conditional_ci_high,0.4390652514858023,0.4390652514858023,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=cci,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,n_images,1943,1943,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,screen_pass_count,1234,1234,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,failure_count,1081,1081,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,joint_failure_count,507,507,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,screen_pass_rate,0.6351003602676274,0.6351003602676274,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,screen_pass_ci_low,0.6139989706639217,0.6139989706639217,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,screen_pass_ci_high,0.6567164179104478,0.6567164179104478,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,failure_rate,0.5563561502830674,0.5563561502830674,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,failure_ci_low,0.5342254246011323,0.5342254246011323,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,failure_ci_high,0.5784868759650026,0.5784868759650026,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,joint_failure_rate,0.2609366958311889,0.2609366958311889,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,joint_failure_ci_low,0.2413793103448276,0.2413793103448276,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,joint_failure_ci_high,0.2805069480185278,0.2805069480185278,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,failure_given_screen_pass,0.4108589951377633,0.41085899513776336,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,conditional_ci_low,0.3838783008798443,0.38387830087984437,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,conditional_ci_high,0.4381359144832064,0.4381359144832064,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=voc2007_openai_b32;method=wf,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=1,image_count,26404,26404,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=1,image_fraction,0.952937779702613,0.952937779702613,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=2,image_count,1215,1215,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=2,image_fraction,0.0438501515807708,0.043850151580770894,9.020562075079397e-17,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=3,image_count,81,81,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=3,image_fraction,0.002923343438718,0.00292334343871806,5.984795992119984e-17,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=4,image_count,8,8,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=4,image_fraction,0.000288725277898,0.00028872527789807997,7.995991022080595e-17,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=5,image_count,0,0,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=5,image_fraction,0.0,0.0,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=6,image_count,0,0,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=6,image_fraction,0.0,0.0,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=7,image_count,0,0,0.0,True,statistical_value
feasible_set_size_distribution,dataset_model=coco_openai_b16;feasible_set_size=7,image_fraction,0.0,0.0,0.0,True,statistical_value
