status,dataset_model,method,subset,metric,n,mean,ci_low,ci_high,bootstrap_count,bootstrap_seed,bootstrap_interval,bootstrap_unit
local_rerun_traceable,coco_openai_b32,mean,Aplus,target_drop_norm,17331,1.255922060130102,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,Aplus,bbox_precision,17331,0.9024360139163888,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,B,margin_norm,11562,-0.7189573475298593,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,B,target_drop_raw,11562,0.6302836915049232,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,B,target_drop_norm,11562,0.6402839480632453,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,B,bbox_precision,11562,0.9031268511843236,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,repair_r,margin_norm,30,-0.042360401898622516,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,repair_r,target_drop_raw,30,0.5365933902561665,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,repair_r,target_drop_norm,30,0.5442602032174667,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,repair_r,bbox_precision,30,0.8920502682526906,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,joint_j,margin_norm,25,0.03001591593027115,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,joint_j,target_drop_raw,25,0.5649117544293404,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,joint_j,target_drop_norm,25,0.573033924549818,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,joint_j,bbox_precision,25,0.9218888926506043,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,all,margin_norm,27708,-0.29323425020508664,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,all,target_drop_raw,27708,0.9599986583862354,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,all,target_drop_norm,27708,0.9748343896879604,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,all,bbox_precision,27708,0.6699093002468344,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,A,margin_norm,17848,-0.09059097806690936,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,A,target_drop_raw,17848,1.1977923972746292,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,A,target_drop_norm,17848,1.2162355829189688,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,A,bbox_precision,17848,0.9005353247311846,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,Aplus,margin_norm,17331,-0.06646642915174623,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,Aplus,target_drop_raw,17331,1.2367183824705572,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,Aplus,target_drop_norm,17331,1.2557647820815132,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,Aplus,bbox_precision,17331,0.9010801384018384,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,B,margin_norm,11562,-0.7093060268162988,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,B,target_drop_raw,11562,0.6306621684894027,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,B,target_drop_norm,11562,0.6406693676848072,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,B,bbox_precision,11562,0.9002494212923692,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,repair_r,margin_norm,30,0.14784556686257322,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,repair_r,target_drop_raw,30,0.5685483102997144,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,repair_r,target_drop_norm,30,0.5767372664064169,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,repair_r,bbox_precision,30,0.8037962997953098,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,joint_j,margin_norm,25,0.18750783056020737,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,joint_j,target_drop_raw,25,0.5798143795132638,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,max_0_1,joint_j,target_drop_norm,25,0.5881981466710567,,,0,,not_requested_for_descriptive_strategy_summary,
